time	V(n003)
1.360000113581126e+00	7.906272e-01
1.360000131278280e+00	7.906799e-01
1.360000148047207e+00	7.909999e-01
1.360000168375428e+00	7.914388e-01
1.360000191023479e+00	7.917603e-01
1.360000214861616e+00	7.919039e-01
1.360000242279589e+00	7.919568e-01
1.360000300392200e+00	7.919806e-01
1.370000000000000e+00	7.919828e-01
1.370000001000000e+00	7.934868e-01
1.370000003000000e+00	7.967743e-01
1.370000007000000e+00	8.039203e-01
1.370000010000000e+00	8.094880e-01
1.370000010800000e+00	8.098133e-01
1.370000012400000e+00	8.102473e-01
1.370000015600000e+00	8.105999e-01
1.370000022000000e+00	8.107197e-01
1.370000032941323e+00	8.106118e-01
1.370000044772431e+00	8.103832e-01
1.370000057995780e+00	8.100541e-01
1.370000073457816e+00	8.096254e-01
1.370000099160346e+00	8.088937e-01
1.370000150565407e+00	8.075340e-01
1.370000253375527e+00	8.052973e-01
1.370000355984531e+00	8.037260e-01
1.370000475877651e+00	8.026256e-01
1.370000594062428e+00	8.020410e-01
1.370000745715714e+00	8.016884e-01
1.370000920355964e+00	8.015206e-01
1.370001165848372e+00	8.014464e-01
1.370001485525942e+00	8.014241e-01
1.370002009110294e+00	8.014203e-01
1.380000000000000e+00	8.014202e-01
1.380000001000000e+00	8.045185e-01
1.380000003000000e+00	8.112900e-01
1.380000007000000e+00	8.260049e-01
1.380000010000000e+00	8.374662e-01
1.380000010696351e+00	8.370694e-01
1.380000012089055e+00	8.357266e-01
1.380000014874461e+00	8.316925e-01
1.380000020000000e+00	8.228887e-01
1.380000020557081e+00	8.226585e-01
1.380000021671244e+00	8.223304e-01
1.380000023899569e+00	8.220212e-01
1.380000028356218e+00	8.218240e-01
1.380000037269518e+00	8.216022e-01
1.380000046730906e+00	8.212793e-01
1.380000059754831e+00	8.207072e-01
1.380000085802679e+00	8.194702e-01
1.380000128469805e+00	8.175860e-01
1.380000171579063e+00	8.159318e-01
1.380000199591792e+00	8.149452e-01
1.380000234877675e+00	8.138168e-01
1.380000259377945e+00	8.131964e-01
1.380000291016305e+00	8.126113e-01
1.380000321773958e+00	8.122208e-01
1.380000383289265e+00	8.117627e-01
1.380000469167479e+00	8.114564e-01
1.380000611191069e+00	8.112919e-01
1.380000770390094e+00	8.112522e-01
1.380001044984957e+00	8.112483e-01
1.389865124965238e+00	8.112482e-01
1.390000000000000e+00	8.112490e-01
1.390000001000000e+00	8.127525e-01
1.390000003000000e+00	8.160396e-01
1.390000007000000e+00	8.231866e-01
1.390000010000000e+00	8.287567e-01
1.390000010800000e+00	8.290834e-01
1.390000012400000e+00	8.295203e-01
1.390000015600000e+00	8.298789e-01
1.390000022000000e+00	8.300096e-01
1.390000032970354e+00	8.299183e-01
1.390000044819365e+00	8.297062e-01
1.390000058055006e+00	8.293933e-01
1.390000073492134e+00	8.289818e-01
1.390000098681869e+00	8.282850e-01
1.390000149061339e+00	8.269739e-01
1.390000249820278e+00	8.247899e-01
1.390000353014029e+00	8.231953e-01
1.390000471944735e+00	8.220800e-01
1.390000590503653e+00	8.214768e-01
1.390000740420652e+00	8.211150e-01
1.390000914564700e+00	8.209401e-01
1.390001156369995e+00	8.208624e-01
1.390001473058750e+00	8.208386e-01
1.390001984370687e+00	8.208343e-01
1.400000000000000e+00	8.208342e-01
1.400000001000000e+00	8.272226e-01
1.400000003000000e+00	8.411837e-01
1.400000007000000e+00	8.715195e-01
1.400000010000000e+00	8.951458e-01
1.400000010608973e+00	8.936409e-01
1.400000011826919e+00	8.895530e-01
1.400000014262812e+00	8.785993e-01
1.400000019134597e+00	8.533977e-01
1.400000020000000e+00	8.487189e-01
1.400000020779991e+00	8.479250e-01
1.400000022339973e+00	8.468825e-01
1.400000025459937e+00	8.459978e-01
1.400000031699864e+00	8.452915e-01
1.400000038250441e+00	8.445719e-01
1.400000051351594e+00	8.428426e-01
1.400000072396953e+00	8.401692e-01
1.400000093588937e+00	8.377837e-01
1.400000112944928e+00	8.358427e-01
1.400000134001778e+00	8.341891e-01
1.400000149118102e+00	8.334631e-01
1.400000171349893e+00	8.328452e-01
1.400000192994856e+00	8.324118e-01
1.400000217358015e+00	8.320532e-01
1.400000239158872e+00	8.318423e-01
1.400000266393179e+00	8.316895e-01
1.400000294926708e+00	8.316045e-01
1.400000339759420e+00	8.315469e-01
1.400000398168531e+00	8.315215e-01
1.400000512814705e+00	8.315126e-01
1.400000721100234e+00	8.315114e-01
1.409413159172341e+00	8.315116e-01
1.410000000000000e+00	8.315126e-01
1.410000001000000e+00	8.330161e-01
1.410000003000000e+00	8.363044e-01
1.410000007000000e+00	8.434584e-01
1.410000010000000e+00	8.490371e-01
1.410000010800000e+00	8.493675e-01
1.410000012400000e+00	8.498122e-01
1.410000015600000e+00	8.501855e-01
1.410000022000000e+00	8.503419e-01
1.410000033001364e+00	8.502864e-01
1.410000044869280e+00	8.501035e-01
1.410000058118825e+00	8.498131e-01
1.410000073530341e+00	8.494187e-01
1.410000098194889e+00	8.487480e-01
1.410000147523986e+00	8.474639e-01
1.410000246182179e+00	8.453018e-01
1.410000349984454e+00	8.436691e-01
1.410000467941967e+00	8.425377e-01
1.410000586908179e+00	8.419176e-01
1.410000735081864e+00	8.415487e-01
1.410000908743673e+00	8.413678e-01
1.410001146859768e+00	8.412872e-01
1.410001460584391e+00	8.412620e-01
1.410001959803070e+00	8.412573e-01
1.420000000000000e+00	8.412571e-01
1.420000001000000e+00	8.443550e-01
1.420000003000000e+00	8.511288e-01
1.420000007000000e+00	8.658608e-01
1.420000010000000e+00	8.773451e-01
1.420000010698670e+00	8.769556e-01
1.420000012096011e+00	8.756254e-01
1.420000014890692e+00	8.716105e-01
1.420000020000000e+00	8.628888e-01
1.420000020558936e+00	8.626620e-01
1.420000021676809e+00	8.623409e-01
1.420000023912554e+00	8.620466e-01
1.420000028384044e+00	8.618782e-01
1.420000037327024e+00	8.617061e-01
1.420000046651564e+00	8.614320e-01
1.420000058937535e+00	8.609390e-01
1.420000083509476e+00	8.598325e-01
1.420000126035700e+00	8.579896e-01
1.420000169028365e+00	8.563176e-01
1.420000196876466e+00	8.553020e-01
1.420000231797784e+00	8.541357e-01
1.420000255787374e+00	8.534971e-01
1.420000287218418e+00	8.528808e-01
1.420000317866448e+00	8.524646e-01
1.420000379162507e+00	8.519721e-01
1.420000464200154e+00	8.516410e-01
1.420000602776987e+00	8.514617e-01
1.420000758083724e+00	8.514169e-01
1.420001022668382e+00	8.514117e-01
1.429487811346163e+00	8.514115e-01
1.430000000000000e+00	8.514106e-01
1.430000001000000e+00	8.529144e-01
1.430000003000000e+00	8.562031e-01
1.430000007000000e+00	8.633588e-01
1.430000010000000e+00	8.689399e-01
1.430000010800000e+00	8.692718e-01
1.430000012400000e+00	8.697194e-01
1.430000015600000e+00	8.700987e-01
1.430000022000000e+00	8.702660e-01
1.430000033032401e+00	8.702276e-01
1.430000044919010e+00	8.700616e-01
1.430000058183425e+00	8.697879e-01
1.430000073570916e+00	8.694112e-01
1.430000097740560e+00	8.687748e-01
1.430000146079846e+00	8.675399e-01
1.430000242758419e+00	8.654336e-01
1.430000347122722e+00	8.637800e-01
1.430000464162970e+00	8.626351e-01
1.430000583521241e+00	8.619961e-01
1.430000730085880e+00	8.616180e-01
1.430000903307823e+00	8.614296e-01
1.430001138019731e+00	8.613454e-01
1.430001448997983e+00	8.613185e-01
1.430001937168889e+00	8.613133e-01
1.440000000000000e+00	8.613131e-01
1.440000001000000e+00	8.875095e-01
1.440000003000000e+00	9.447496e-01
1.440000007000000e+00	1.069113e+00
1.440000010000000e+00	1.165967e+00
1.440000010529627e+00	1.158861e+00
1.440000011588881e+00	1.141116e+00
1.440000013707389e+00	1.096801e+00
1.440000017167814e+00	1.015634e+00
1.440000020000000e+00	9.466969e-01
1.440000020367502e+00	9.449063e-01
1.440000021102506e+00	9.413643e-01
1.440000022572514e+00	9.350120e-01
1.440000024838118e+00	9.269176e-01
1.440000029369325e+00	9.131747e-01
1.440000034733476e+00	8.986474e-01
1.440000041696627e+00	8.832722e-01
1.440000048011712e+00	8.746063e-01
1.440000055933368e+00	8.696759e-01
1.440000064403280e+00	8.679633e-01
1.440000076052485e+00	8.684070e-01
1.440000090031256e+00	8.700985e-01
1.440000104300992e+00	8.716038e-01
1.440000121202687e+00	8.727944e-01
1.440000139263969e+00	8.737153e-01
1.440000158969604e+00	8.744425e-01
1.440000179831455e+00	8.748943e-01
1.440000205024629e+00	8.751210e-01
1.440000232225176e+00	8.751986e-01
1.440000257232428e+00	8.752197e-01
1.440000382912615e+00	8.752297e-01
1.441428899639384e+00	8.752296e-01
1.442857416366153e+00	8.752296e-01
1.444285933092923e+00	8.752296e-01
1.445714449819692e+00	8.752297e-01
1.447142966546461e+00	8.752298e-01
1.448571483273231e+00	8.752299e-01
1.450000000000000e+00	8.752300e-01
1.450000001000000e+00	8.767393e-01
1.450000003000000e+00	8.800538e-01
1.450000007000000e+00	8.873069e-01
1.450000010000000e+00	8.929914e-01
1.450000010800000e+00	8.933570e-01
1.450000012400000e+00	8.938667e-01
1.450000015600000e+00	8.943407e-01
1.450000022000000e+00	8.946088e-01
1.450000033056062e+00	8.946066e-01
1.450000044954379e+00	8.943965e-01
1.450000058272124e+00	8.940484e-01
1.450000073613386e+00	8.936042e-01
1.450000097192005e+00	8.929176e-01
1.450000144349245e+00	8.916475e-01
1.450000238663724e+00	8.895369e-01
1.450000343810437e+00	8.878407e-01
1.450000459738362e+00	8.866869e-01
1.450000579636930e+00	8.860331e-01
1.450000724276142e+00	8.856506e-01
1.450000897075618e+00	8.854569e-01
1.450001127798807e+00	8.853700e-01
1.450001435759930e+00	8.853417e-01
1.450001911299375e+00	8.853360e-01
1.450007583474682e+00	8.853357e-01
1.460000000000000e+00	8.853357e-01
1.460000001000000e+00	8.884449e-01
1.460000003000000e+00	8.952720e-01
1.460000007000000e+00	9.102078e-01
1.460000010000000e+00	9.219098e-01
1.460000010701290e+00	9.215794e-01
1.460000012103871e+00	9.203497e-01
1.460000014909034e+00	9.164547e-01
1.460000020000000e+00	9.078767e-01
1.460000020561032e+00	9.076412e-01
1.460000021683097e+00	9.073018e-01
1.460000023927227e+00	9.069716e-01
1.460000028415486e+00	9.067420e-01
1.460000037392005e+00	9.064800e-01
1.460000046643281e+00	9.061488e-01
1.460000058790385e+00	9.056190e-01
1.460000082634273e+00	9.045061e-01
1.460000125171457e+00	9.026226e-01
1.460000167988043e+00	9.009098e-01
1.460000195963441e+00	8.998515e-01
1.460000230187692e+00	8.986654e-01
1.460000252423937e+00	8.980524e-01
1.460000284073325e+00	8.974081e-01
1.460000314898675e+00	8.969721e-01
1.460000376549375e+00	8.964567e-01
1.460000461635460e+00	8.961110e-01
1.460000597151677e+00	8.959259e-01
1.460000750003024e+00	8.958784e-01
1.460001006964545e+00	8.958722e-01
1.469400545014458e+00	8.958719e-01
1.470000000000000e+00	8.958710e-01
1.470000001000000e+00	8.973803e-01
1.470000003000000e+00	9.006948e-01
1.470000007000000e+00	9.079493e-01
1.470000010000000e+00	9.136358e-01
1.470000010800000e+00	9.140029e-01
1.470000012400000e+00	9.145157e-01
1.470000015600000e+00	9.149958e-01
1.470000022000000e+00	9.152755e-01
1.470000033089820e+00	9.152919e-01
1.470000045008134e+00	9.151001e-01
1.470000058342517e+00	9.147698e-01
1.470000073661735e+00	9.143440e-01
1.470000096765105e+00	9.136919e-01
1.470000142971845e+00	9.124709e-01
1.470000235385327e+00	9.104170e-01
1.470000341062906e+00	9.087020e-01
1.470000456125015e+00	9.075358e-01
1.470000576430136e+00	9.068632e-01
1.470000719592917e+00	9.064714e-01
1.470000892003621e+00	9.062701e-01
1.470001119606531e+00	9.061796e-01
1.470001425047577e+00	9.061495e-01
1.470001890694487e+00	9.061432e-01
1.470004270416802e+00	9.061429e-01
1.479947618559171e+00	9.061428e-01
1.480000000000000e+00	9.061429e-01
1.480000001000000e+00	9.125536e-01
1.480000003000000e+00	9.266288e-01
1.480000007000000e+00	9.574185e-01
1.480000010000000e+00	9.815397e-01
1.480000010614091e+00	9.801461e-01
1.480000011842272e+00	9.762419e-01
1.480000014298635e+00	9.654788e-01
1.480000019211361e+00	9.403169e-01
1.480000020000000e+00	9.360526e-01
1.480000020768076e+00	9.352337e-01
1.480000022304227e+00	9.341409e-01
1.480000025376531e+00	9.331657e-01
1.480000031521138e+00	9.323292e-01
1.480000037791720e+00	9.315795e-01
1.480000049710483e+00	9.299963e-01
1.480000070651692e+00	9.272965e-01
1.480000091657063e+00	9.247770e-01
1.480000111075292e+00	9.226309e-01
1.480000131900732e+00	9.208097e-01
1.480000146914058e+00	9.199806e-01
1.480000168792049e+00	9.192332e-01
1.480000190900075e+00	9.186791e-01
1.480000215209183e+00	9.182426e-01
1.480000235133965e+00	9.180149e-01
1.480000265307164e+00	9.178180e-01
1.480000293254441e+00	9.177222e-01
1.480000343612541e+00	9.176523e-01
1.480000403897294e+00	9.176247e-01
1.480000524466802e+00	9.176164e-01
1.480000765605817e+00	9.176153e-01
1.489611106230155e+00	9.176154e-01
1.490000000000000e+00	9.176144e-01
1.490000001000000e+00	9.191236e-01
1.490000003000000e+00	9.224393e-01
1.490000007000000e+00	9.297003e-01
1.490000010000000e+00	9.353954e-01
1.490000010800000e+00	9.357662e-01
1.490000012400000e+00	9.362868e-01
1.490000015600000e+00	9.367825e-01
1.490000022000000e+00	9.370909e-01
1.490000032930314e+00	9.371493e-01
1.490000044746731e+00	9.369944e-01
1.490000057994406e+00	9.366935e-01
1.490000073626748e+00	9.362784e-01
1.490000095954618e+00	9.356607e-01
1.490000140610358e+00	9.344804e-01
1.490000229921839e+00	9.324684e-01
1.490000336542413e+00	9.306973e-01
1.490000450123197e+00	9.295105e-01
1.490000571104557e+00	9.288111e-01
1.490000711814152e+00	9.284095e-01
1.490000883670327e+00	9.281988e-01
1.490001106339494e+00	9.281039e-01
1.490001408149807e+00	9.280714e-01
1.490001858994672e+00	9.280643e-01
1.490002628287115e+00	9.280639e-01
1.500000000000000e+00	9.280639e-01
1.500000001000000e+00	9.311725e-01
1.500000003000000e+00	9.380012e-01
1.500000007000000e+00	9.529524e-01
1.500000010000000e+00	9.646764e-01
1.500000010703757e+00	9.643535e-01
1.500000012111272e+00	9.631370e-01
1.500000014926301e+00	9.592620e-01
1.500000020000000e+00	9.507675e-01
1.500000020563006e+00	9.505356e-01
1.500000021689017e+00	9.502039e-01
1.500000023941041e+00	9.498897e-01
1.500000028445088e+00	9.496918e-01
1.500000037453181e+00	9.494856e-01
1.500000046627614e+00	9.492047e-01
1.500000058669723e+00	9.487292e-01
1.500000080742803e+00	9.477628e-01
1.500000124888964e+00	9.458617e-01
1.500000167275453e+00	9.441515e-01
1.500000195746241e+00	9.430453e-01
1.500000229541830e+00	9.418405e-01
1.500000249622301e+00	9.412706e-01
1.500000282248019e+00	9.405816e-01
1.500000313184400e+00	9.401234e-01
1.500000375057163e+00	9.395816e-01
1.500000460580102e+00	9.392157e-01
1.500000593876980e+00	9.390219e-01
1.500000745084158e+00	9.389710e-01
1.500000996792382e+00	9.389637e-01
1.500002215719602e+00	9.389634e-01
1.509670829841299e+00	9.389634e-01
1.510000000000000e+00	9.389642e-01
1.510000001000000e+00	9.404727e-01
1.510000003000000e+00	9.437873e-01
1.510000007000000e+00	9.510486e-01
1.510000010000000e+00	9.567456e-01
1.510000010800000e+00	9.571178e-01
1.510000012400000e+00	9.576414e-01
1.510000015600000e+00	9.581433e-01
1.510000022000000e+00	9.584633e-01
1.510000032970986e+00	9.585404e-01
1.510000044811890e+00	9.584037e-01
1.510000058083533e+00	9.581209e-01
1.510000073678584e+00	9.577256e-01
1.510000095993887e+00	9.571296e-01
1.510000140624494e+00	9.559788e-01
1.510000229885708e+00	9.539970e-01
1.510000336388580e+00	9.522381e-01
1.510000450071926e+00	9.510481e-01
1.510000571065786e+00	9.503435e-01
1.510000711854822e+00	9.499370e-01
1.510000883545788e+00	9.497232e-01
1.510001105977679e+00	9.496265e-01
1.510001406937136e+00	9.495932e-01
1.510001856045458e+00	9.495860e-01
1.510002619745160e+00	9.495855e-01
1.520000000000000e+00	9.495855e-01
1.520000001000000e+00	9.620898e-01
1.520000003000000e+00	9.895497e-01
1.520000007000000e+00	1.049647e+00
1.520000010000000e+00	1.096751e+00
1.520000010565381e+00	1.093328e+00
1.520000011696143e+00	1.084453e+00
1.520000013957666e+00	1.061312e+00
1.520000018480714e+00	1.008258e+00
1.520000020000000e+00	9.895808e-01
1.520000020507132e+00	9.884059e-01
1.520000021521397e+00	9.866800e-01
1.520000023549927e+00	9.847571e-01
1.520000027606987e+00	9.826446e-01
1.520000032741367e+00	9.804431e-01
1.520000043010127e+00	9.757709e-01
1.520000052994438e+00	9.709204e-01
1.520000065626253e+00	9.652982e-01
1.520000079388028e+00	9.611523e-01
1.520000093024284e+00	9.590111e-01
1.520000107709777e+00	9.579285e-01
1.520000125661540e+00	9.575042e-01
1.520000142753456e+00	9.576120e-01
1.520000162480546e+00	9.579027e-01
1.520000185351005e+00	9.581248e-01
1.520000207670649e+00	9.582127e-01
1.520000227911419e+00	9.582407e-01
1.520000257439689e+00	9.582556e-01
1.520000284732520e+00	9.582606e-01
1.530000000000000e+00	9.582633e-01
1.530000001000000e+00	9.597729e-01
1.530000003000000e+00	9.630936e-01
1.530000007000000e+00	9.703796e-01
1.530000010000000e+00	9.761043e-01
1.530000010800000e+00	9.764870e-01
1.530000012400000e+00	9.770313e-01
1.530000015600000e+00	9.775709e-01
1.530000022000000e+00	9.779497e-01
1.530000033008003e+00	9.780920e-01
1.530000044870981e+00	9.779885e-01
1.530000058165085e+00	9.777120e-01
1.530000073727473e+00	9.773064e-01
1.530000096025756e+00	9.766858e-01
1.530000140622323e+00	9.754959e-01
1.530000229815457e+00	9.734761e-01
1.530000336279803e+00	9.717039e-01
1.530000450047397e+00	9.705120e-01
1.530000571089492e+00	9.698079e-01
1.530000711918347e+00	9.694018e-01
1.530000883497556e+00	9.691882e-01
1.530001105683300e+00	9.690913e-01
1.530001405946279e+00	9.690579e-01
1.530001853459215e+00	9.690505e-01
1.530002612383418e+00	9.690499e-01
1.540000000000000e+00	9.690500e-01
1.540000001000000e+00	9.721600e-01
1.540000003000000e+00	9.789997e-01
1.540000007000000e+00	9.940030e-01
1.540000010000000e+00	1.005788e+00
1.540000010706128e+00	1.005485e+00
1.540000012118383e+00	1.004303e+00
1.540000014942894e+00	1.000481e+00
1.540000020000000e+00	9.921057e-01
1.540000020564902e+00	9.918782e-01
1.540000021694706e+00	9.915550e-01
1.540000023954315e+00	9.912566e-01
1.540000028473532e+00	9.910858e-01
1.540000037511966e+00	9.909196e-01
1.540000046630709e+00	9.906666e-01
1.540000058574242e+00	9.902148e-01
1.540000079116316e+00	9.893295e-01
1.540000120200465e+00	9.875517e-01
1.540000162397112e+00	9.858117e-01
1.540000189836925e+00	9.847006e-01
1.540000223245755e+00	9.834402e-01
1.540000244768549e+00	9.827853e-01
1.540000275994609e+00	9.820725e-01
1.540000306428987e+00	9.815832e-01
1.540000367297744e+00	9.809942e-01
1.540000449016383e+00	9.805999e-01
1.540000578930136e+00	9.803794e-01
1.540000722425805e+00	9.803189e-01
1.540000961515513e+00	9.803089e-01
1.540001329527098e+00	9.803082e-01
1.549494075395004e+00	9.803082e-01
1.550000000000000e+00	9.803073e-01
1.550000001000000e+00	9.818169e-01
1.550000003000000e+00	9.851375e-01
1.550000007000000e+00	9.924243e-01
1.550000010000000e+00	9.981509e-01
1.550000010800000e+00	9.985350e-01
1.550000012400000e+00	9.990823e-01
1.550000015600000e+00	9.996281e-01
1.550000022000000e+00	1.000019e+00
1.550000033050800e+00	1.000181e+00
1.550000044939028e+00	1.000096e+00
1.550000058260061e+00	9.998386e-01
1.550000073787753e+00	9.994535e-01
1.550000096066232e+00	9.988559e-01
1.550000140623190e+00	9.976973e-01
1.550000229737105e+00	9.957099e-01
1.550000336067471e+00	9.939510e-01
1.550000449931016e+00	9.927561e-01
1.550000570980824e+00	9.920465e-01
1.550000711876944e+00	9.916354e-01
1.550000883267775e+00	9.914185e-01
1.550001105171510e+00	9.913198e-01
1.550001404505464e+00	9.912856e-01
1.550001850116734e+00	9.912779e-01
1.550002603088651e+00	9.912773e-01
1.560000000000000e+00	9.912774e-01
1.560000001000000e+00	9.976895e-01
1.560000003000000e+00	1.011790e+00
1.560000007000000e+00	1.042718e+00
1.560000010000000e+00	1.067010e+00
1.560000010619102e+00	1.065657e+00
1.560000011857306e+00	1.061822e+00
1.560000014333715e+00	1.051140e+00
1.560000019286532e+00	1.026043e+00
1.560000020000000e+00	1.022215e+00
1.560000020754617e+00	1.021426e+00
1.560000022263851e+00	1.020388e+00
1.560000025282319e+00	1.019509e+00
1.560000031319254e+00	1.018829e+00
1.560000037676089e+00	1.018191e+00
1.560000046312773e+00	1.017150e+00
1.560000063586140e+00	1.014992e+00
1.560000084499186e+00	1.012405e+00
1.560000102309250e+00	1.010185e+00
1.560000122468336e+00	1.007996e+00
1.560000138298541e+00	1.006814e+00
1.560000159826534e+00	1.005777e+00
1.560000179968413e+00	1.005076e+00
1.560000203872483e+00	1.004477e+00
1.560000224161879e+00	1.004143e+00
1.560000250456355e+00	1.003885e+00
1.560000278194721e+00	1.003736e+00
1.560000321339304e+00	1.003632e+00
1.560000378012368e+00	1.003583e+00
1.560000486109847e+00	1.003565e+00
1.560000681528650e+00	1.003562e+00
1.569606969158393e+00	1.003562e+00
1.570000000000000e+00	1.003561e+00
1.570000001000000e+00	1.005071e+00
1.570000003000000e+00	1.008392e+00
1.570000007000000e+00	1.015685e+00
1.570000010000000e+00	1.021420e+00
1.570000010800000e+00	1.021808e+00
1.570000012400000e+00	1.022363e+00
1.570000015600000e+00	1.022924e+00
1.570000022000000e+00	1.023343e+00
1.570000033096404e+00	1.023547e+00
1.570000045011250e+00	1.023497e+00
1.570000058362015e+00	1.023267e+00
1.570000073855248e+00	1.022904e+00
1.570000096108937e+00	1.022323e+00
1.570000140616315e+00	1.021174e+00
1.570000229631072e+00	1.019184e+00
1.570000335818959e+00	1.017418e+00
1.570000449789330e+00	1.016215e+00
1.570000570851909e+00	1.015502e+00
1.570000711814775e+00	1.015089e+00
1.570000882997465e+00	1.014871e+00
1.570001104587761e+00	1.014771e+00
1.570001402923611e+00	1.014736e+00
1.570001846498179e+00	1.014728e+00
1.570002593172831e+00	1.014728e+00
1.580000000000000e+00	1.014728e+00
1.580000001000000e+00	1.017837e+00
1.580000003000000e+00	1.024677e+00
1.580000007000000e+00	1.039695e+00
1.580000010000000e+00	1.051501e+00
1.580000010708744e+00	1.051205e+00
1.580000012126231e+00	1.050036e+00
1.580000014961207e+00	1.046234e+00
1.580000020000000e+00	1.037944e+00
1.580000020566995e+00	1.037721e+00
1.580000021700985e+00	1.037405e+00
1.580000023968966e+00	1.037124e+00
1.580000028504926e+00	1.036987e+00
1.580000037576847e+00	1.036882e+00
1.580000046653118e+00	1.036683e+00
1.580000058481301e+00	1.036291e+00
1.580000077550063e+00	1.035534e+00
1.580000115687587e+00	1.033949e+00
1.580000158139907e+00	1.032204e+00
1.580000184990797e+00	1.031085e+00
1.580000218114848e+00	1.029777e+00
1.580000240303623e+00	1.029061e+00
1.580000270824248e+00	1.028314e+00
1.580000300871334e+00	1.027792e+00
1.580000360965508e+00	1.027153e+00
1.580000441242930e+00	1.026720e+00
1.580000567142439e+00	1.026473e+00
1.580000706110158e+00	1.026402e+00
1.580000933406619e+00	1.026389e+00
1.580001277771990e+00	1.026388e+00
1.589000000000000e+00	1.026388e+00
1.590000000000000e+00	1.026389e+00
1.590000001000000e+00	1.027897e+00
1.590000003000000e+00	1.031218e+00
1.590000007000000e+00	1.038511e+00
1.590000010000000e+00	1.044247e+00
1.590000010800000e+00	1.044636e+00
1.590000012400000e+00	1.045195e+00
1.590000015600000e+00	1.045762e+00
1.590000022000000e+00	1.046192e+00
1.590000033141532e+00	1.046416e+00
1.590000045082444e+00	1.046386e+00
1.590000058463599e+00	1.046176e+00
1.590000073925274e+00	1.045834e+00
1.590000096152980e+00	1.045277e+00
1.590000140608392e+00	1.044161e+00
1.590000229519217e+00	1.042207e+00
1.590000335547739e+00	1.040455e+00
1.590000449610947e+00	1.039251e+00
1.590000570671459e+00	1.038532e+00
1.590000711695374e+00	1.038113e+00
1.590000882661747e+00	1.037892e+00
1.590001103932267e+00	1.037790e+00
1.590001401253759e+00	1.037754e+00
1.590001842775285e+00	1.037746e+00
1.590002583139494e+00	1.037745e+00
1.592517368310892e+00	1.037746e+00
1.600000000000000e+00	1.037746e+00
1.600000001000000e+00	1.088993e+00
1.600000003000000e+00	1.201553e+00
1.600000007000000e+00	1.448036e+00
1.600000010000000e+00	1.641386e+00
1.600000010487198e+00	1.628804e+00
1.600000011461593e+00	1.598248e+00
1.600000013410385e+00	1.523960e+00
1.600000015774531e+00	1.424228e+00
1.600000018367482e+00	1.311757e+00
1.600000020000000e+00	1.241057e+00
1.600000020115126e+00	1.240907e+00
1.600000020345379e+00	1.240801e+00
1.600000020805884e+00	1.241168e+00
1.600000021726894e+00	1.238928e+00
1.600000023568914e+00	1.219490e+00
1.600000026253898e+00	1.176339e+00
1.600000029375027e+00	1.126501e+00
1.600000032510472e+00	1.087631e+00
1.600000036319801e+00	1.056534e+00
1.600000040139927e+00	1.039395e+00
1.600000044988692e+00	1.030240e+00
1.600000050473418e+00	1.027345e+00
1.600000057947045e+00	1.027895e+00
1.600000067378246e+00	1.030300e+00
1.600000080226480e+00	1.033515e+00
1.600000093946285e+00	1.035811e+00
1.600000109675701e+00	1.037313e+00
1.600000128997362e+00	1.038493e+00
1.600000148532991e+00	1.039305e+00
1.600000168479570e+00	1.039763e+00
1.600000192330619e+00	1.039978e+00
1.600000220975968e+00	1.040056e+00
1.600000248901603e+00	1.040077e+00
1.600000741215071e+00	1.040083e+00
1.600001233528539e+00	1.040087e+00
1.600001725842007e+00	1.040089e+00
1.600002218155475e+00	1.040090e+00
1.600002710468943e+00	1.040090e+00
1.600003202782411e+00	1.040089e+00
1.600003695095879e+00	1.040086e+00
1.609497059466536e+00	1.040086e+00
1.610000000000000e+00	1.040086e+00
1.610000001000000e+00	1.041614e+00
1.610000003000000e+00	1.045012e+00
1.610000007000000e+00	1.052571e+00
1.610000010000000e+00	1.058571e+00
1.610000010800000e+00	1.059033e+00
1.610000012400000e+00	1.059711e+00
1.610000015600000e+00	1.060415e+00
1.610000022000000e+00	1.060888e+00
1.610000033167124e+00	1.060948e+00
1.610000045122578e+00	1.060709e+00
1.610000058523599e+00	1.060336e+00
1.610000073970079e+00	1.059885e+00
1.610000096191965e+00	1.059242e+00
1.610000140635735e+00	1.058050e+00
1.610000229523276e+00	1.056045e+00
1.610000335583906e+00	1.054285e+00
1.610000449697002e+00	1.053085e+00
1.610000570818035e+00	1.052373e+00
1.610000711862899e+00	1.051959e+00
1.610000882802613e+00	1.051740e+00
1.610001103917156e+00	1.051639e+00
1.610001400860348e+00	1.051604e+00
1.610001841366774e+00	1.051595e+00
1.610002578892480e+00	1.051595e+00
1.620000000000000e+00	1.051595e+00
1.620000001000000e+00	1.054743e+00
1.620000003000000e+00	1.061742e+00
1.620000007000000e+00	1.077306e+00
1.620000010000000e+00	1.089657e+00
1.620000010711034e+00	1.089488e+00
1.620000012133103e+00	1.088508e+00
1.620000014977241e+00	1.084832e+00
1.620000020000000e+00	1.076439e+00
1.620000020568827e+00	1.076154e+00
1.620000021706482e+00	1.075722e+00
1.620000023981793e+00	1.075247e+00
1.620000028532413e+00	1.074857e+00
1.620000037633654e+00	1.074498e+00
1.620000046686489e+00	1.074192e+00
1.620000058424148e+00	1.073745e+00
1.620000076325802e+00	1.072986e+00
1.620000112129110e+00	1.071443e+00
